date,gender_group,age_group,value
2021-02-01,female,80_99,53.102316602316606
2021-03-01,female,80_99,78.0
2021-04-01,female,80_99,72.0
2021-05-01,female,80_99,84.0
2021-06-01,female,80_99,83.0
2009-01-01,total,total,2720.0142149669846
2009-02-01,total,total,2475.0221631205673
2009-03-01,total,total,3120.636463683052
2009-04-01,total,total,3038.3030692100756
2009-05-01,total,total,2964.002201027146
2009-06-01,total,total,2830.4614514551236
2009-07-01,total,total,2793.3110173636587
2009-08-01,total,total,2535.266110295916
2009-09-01,total,total,2533.2579787234044
2009-10-01,total,total,2791.3028857911468
2009-11-01,total,total,2538.2783076546834
2009-12-01,total,total,2505.1441367082416
2010-01-01,total,total,2536.4883750476433
2010-02-01,total,total,2485.1546817431076
2010-03-01,total,total,2929.040147376445
2010-04-01,total,total,2604.933299453691
2010-05-01,total,total,2736.7904332359294
2010-06-01,total,total,2770.0063524329817
2010-07-01,total,total,2857.575593952484
2010-08-01,total,total,2552.593063143184
2010-09-01,total,total,2520.383686952103
2010-10-01,total,total,2450.9322195400837
2010-11-01,total,total,2837.444733833058
2010-12-01,total,total,2408.6574132892897
2011-01-01,total,total,2407.65977207008
2011-02-01,total,total,2236.6523218234393
2011-03-01,total,total,2549.470828372172
2011-04-01,total,total,2786.1701649940464
2011-05-01,total,total,3468.114509270284
2011-06-01,total,total,2943.6221466235756
2011-07-01,total,total,2729.862833815275
2011-08-01,total,total,2542.171729886035
2011-09-01,total,total,2411.8306854907296
2011-10-01,total,total,2336.754243919034
2011-11-01,total,total,2188.686817485967
2011-12-01,total,total,2050.0039462493623
2012-01-01,total,total,2251.561883562958
2012-02-01,total,total,2136.0971715853707
2012-03-01,total,total,2556.26042905937
2012-04-01,total,total,2393.75453812795
2012-05-01,total,total,2504.942779291553
2012-06-01,total,total,2315.708945772729
2012-07-01,total,total,2436.5192462677974
2012-08-01,total,total,2262.25306059792
2012-09-01,total,total,2345.644241470622
2012-10-01,total,total,2437.588363971294
2012-11-01,total,total,2161.7559964692787
2012-12-01,total,total,2055.913343823157
2013-01-01,total,total,2451.732602739726
2013-02-01,total,total,2114.299021526419
2013-03-01,total,total,2437.85084148728
2013-04-01,total,total,2338.542857142857
2013-05-01,total,total,2544.6336203522505
2013-06-01,total,total,2319.3219569471626
2013-07-01,total,total,2311.8471624266144
2013-08-01,total,total,2216.8104892367905
2013-09-01,total,total,2283.0158121330724
2013-10-01,total,total,2193.318277886497
2013-11-01,total,total,2059.839804305284
2013-12-01,total,total,2011.787553816047
2014-01-01,total,total,2091.1687380098424
2014-02-01,total,total,1848.3301776628575
2014-03-01,total,total,2287.348360997581
2014-04-01,total,total,2181.3053215447494
2014-05-01,total,total,2245.9915756109767
2014-06-01,total,total,2077.3831428809744
2014-07-01,total,total,2036.02635749437
2014-08-01,total,total,2226.903828509467
2014-09-01,total,total,2261.8980315289014
2014-10-01,total,total,2235.3872716656933
2014-11-01,total,total,2121.921219451164
2014-12-01,total,total,1813.3359746434232
2015-01-01,total,total,2046.1493414655706
2015-02-01,total,total,1748.8365155131264
2015-03-01,total,total,2304.1744011314418
2015-04-01,total,total,2085.4371077521437
2015-05-01,total,total,2220.289710952002
2015-06-01,total,total,1991.9959338813753
2015-07-01,total,total,2053.582162114382
2015-08-01,total,total,1928.2860426058517
2015-09-01,total,total,1907.049412180677
2015-10-01,total,total,2033.4073632104657
2015-11-01,total,total,1909.1730752231945
2015-12-01,total,total,1796.6189339697694
2016-01-01,total,total,1851.5215669014085
2016-02-01,total,total,1728.3723591549297
2016-03-01,total,total,2112.812059859155
2016-04-01,total,total,1872.9388204225352
2016-05-01,total,total,2052.84375
2016-06-01,total,total,1834.3877640845071
2016-07-01,total,total,1865.442781690141
2016-08-01,total,total,1698.3882042253522
2016-09-01,total,total,1761.569102112676
2016-10-01,total,total,1844.025528169014
2016-11-01,total,total,1689.8213028169014
2016-12-01,total,total,1584.8767605633802
2017-01-01,total,total,1798.325591985428
2017-02-01,total,total,1639.7449908925319
2017-03-01,total,total,1920.2276867030964
2017-04-01,total,total,1920.2276867030964
2017-05-01,total,total,2033.499544626594
2017-06-01,total,total,1865.209927140255
2017-07-01,total,total,1813.4285063752277
2017-08-01,total,total,1852.2645719489983
2017-09-01,total,total,1833.9253187613845
2017-10-01,total,total,1645.138888888889
2017-11-01,total,total,1591.1999089253188
2017-12-01,total,total,1407.8073770491803
2018-01-01,total,total,1624.4579376200113
2018-02-01,total,total,1604.9903990866158
2018-03-01,total,total,1979.1997508952204
2018-04-01,total,total,1796.421194665006
2018-05-01,total,total,1853.742280346671
2018-06-01,total,total,1747.752348331517
2018-07-01,total,total,1728.2848097981214
2018-08-01,total,total,1706.6542114276817
2018-09-01,total,total,1734.7739893092532
2018-10-01,total,total,1788.8504852353522
2018-11-01,total,total,1635.2732368052311
2018-12-01,total,total,1639.599356479319
2019-01-01,total,total,1718.8971892379377
2019-02-01,total,total,1631.9923342852849
2019-03-01,total,total,1869.464903051255
2019-04-01,total,total,1794.6863069292049
2019-05-01,total,total,1859.3596873590861
2019-06-01,total,total,1645.1291146851045
2019-07-01,total,total,1779.5284833909514
2019-08-01,total,total,1586.5188636705245
2019-09-01,total,total,1678.476326469262
2019-10-01,total,total,1557.2137381632347
2019-11-01,total,total,1611.781902900947
2019-12-01,total,total,1435.9511498572074
2020-01-01,total,total,1711.0709668151128
2020-02-01,total,total,1476.8712828616578
2020-03-01,total,total,1787.7915529377963
2020-04-01,total,total,1476.8712828616578
2020-05-01,total,total,1579.83838528947
2020-06-01,total,total,1594.9806062347363
2020-07-01,total,total,1850.3793995115643
2020-08-01,total,total,1931.1379112196523
2020-09-01,total,total,1932.1473926160033
2020-10-01,total,total,2230.9538859359286
2020-11-01,total,total,1886.720729780204
2020-12-01,total,total,1622.2366039362162
2021-01-01,total,total,1608.0
2021-02-01,total,total,1552.0
2021-03-01,total,total,1845.0
2021-04-01,total,total,1686.0
2021-05-01,total,total,1696.0
2021-06-01,total,total,1698.0
2009-01-01,total,0_19,45.51522299597143
2009-02-01,total,0_19,34.30829933421698
2009-03-01,total,0_19,45.476455711305164
2009-04-01,total,0_19,72.53628585124473
2009-05-01,total,0_19,42.286177993136974
2009-06-01,total,0_19,47.41290789145578
2009-07-01,total,0_19,57.500565263948985
2009-08-01,total,0_19,56.418314944723654
2009-09-01,total,0_19,36.27923795822843
2009-10-01,total,0_19,47.541207091599645
2009-11-01,total,0_19,43.219402562808966
2009-12-01,total,0_19,40.2004200688983
2010-01-01,total,0_19,59.49675247394639
2010-02-01,total,0_19,41.235662835745906
2010-03-01,total,0_19,42.32663646940432
2010-04-01,total,0_19,45.349115686474136
2010-05-01,total,0_19,50.477042690322754
2010-06-01,total,0_19,57.35070588160173
2010-07-01,total,0_19,47.33178526821877
2010-08-01,total,0_19,36.29340429764227
2010-09-01,total,0_19,50.420884067245055
2010-10-01,total,0_19,37.37336442468246
2010-11-01,total,0_19,44.362866249829914
2010-12-01,total,0_19,43.29940224575433
2011-01-01,total,0_19,46.203363145305104
2011-02-01,total,0_19,29.80598734245723
2011-03-01,total,0_19,40.09823147931095
2011-04-01,total,0_19,58.67653756909181
2011-05-01,total,0_19,72.83885913314268
2011-06-01,total,0_19,66.65650314168926
2011-07-01,total,0_19,50.48859695798641
2011-08-01,total,0_19,57.40743445168045
2011-09-01,total,0_19,63.93240671653316
2011-10-01,total,0_19,45.15254948083026
2011-11-01,total,0_19,58.43618976110515
2011-12-01,total,0_19,35.95715055251945
2012-01-01,total,0_19,35.50181223371683
2012-02-01,total,0_19,49.14000761136536
2012-03-01,total,0_19,40.79525847959487
2012-04-01,total,0_19,47.10154310396493
2012-05-01,total,0_19,65.87915031517069
2012-06-01,total,0_19,46.0894824632885
2012-07-01,total,0_19,58.797655605774
2012-08-01,total,0_19,52.330810357393624
2012-09-01,total,0_19,50.386715174850785
2012-10-01,total,0_19,56.40984010459376
2012-11-01,total,0_19,45.92307390699244
2012-12-01,total,0_19,41.960452502147
2013-01-01,total,0_19,52.01411025192624
2013-02-01,total,0_19,35.927942985077
2013-03-01,total,0_19,31.84798334915135
2013-04-01,total,0_19,54.06544993893356
2013-05-01,total,0_19,36.13824726912526
2013-06-01,total,0_19,51.94152379539208
2013-07-01,total,0_19,56.374083658336716
2013-08-01,total,0_19,54.12084216066242
2013-09-01,total,0_19,48.71895639996807
2013-10-01,total,0_19,49.872868036998305
2013-11-01,total,0_19,46.685317606738394
2013-12-01,total,0_19,31.761081011839035
2014-01-01,total,0_19,52.29530601562206
2014-02-01,total,0_19,34.48279657494779
2014-03-01,total,0_19,52.17988743422329
2014-04-01,total,0_19,46.952385680682376
2014-05-01,total,0_19,51.196380968950336
2014-06-01,total,0_19,38.59184835088733
2014-07-01,total,0_19,43.82662915426226
2014-08-01,total,0_19,49.09035526963917
2014-09-01,total,0_19,62.62728059981135
2014-10-01,total,0_19,37.56881260598778
2014-11-01,total,0_19,38.626182350902795
2014-12-01,total,0_19,32.42371022707118
2015-01-01,total,0_19,44.30329036108178
2015-02-01,total,0_19,48.6216396867557
2015-03-01,total,0_19,55.02290276185288
2015-04-01,total,0_19,61.29700221412608
2015-05-01,total,0_19,49.75769229799796
2015-06-01,total,0_19,45.54855483036354
2015-07-01,total,0_19,41.188360758697954
2015-08-01,total,0_19,49.769259581270624
2015-09-01,total,0_19,42.38550548115128
2015-10-01,total,0_19,43.34841255662391
2015-11-01,total,0_19,45.48516543485326
2015-12-01,total,0_19,29.614998718296654
2016-01-01,total,0_19,53.67291926816968
2016-02-01,total,0_19,32.74261018213208
2016-03-01,total,0_19,24.235489503823164
2016-04-01,total,0_19,53.850443581204445
2016-05-01,total,0_19,44.21245186125304
2016-06-01,total,0_19,34.741024317591894
2016-07-01,total,0_19,40.12373451006757
2016-08-01,total,0_19,48.440039752105456
2016-09-01,total,0_19,50.69219902222893
2016-10-01,total,0_19,53.72878687170108
2016-11-01,total,0_19,52.7090369705181
2016-12-01,total,0_19,32.67119113197725
2017-01-01,total,0_19,55.46176700403307
2017-02-01,total,0_19,47.86680876149542
2017-03-01,total,0_19,43.421123441775045
2017-04-01,total,0_19,53.217405716958154
2017-05-01,total,0_19,40.288318833222405
2017-06-01,total,0_19,48.90400615945142
2017-07-01,total,0_19,44.544379023170684
2017-08-01,total,0_19,60.86079452110292
2017-09-01,total,0_19,57.58586629674729
2017-10-01,total,0_19,42.48508445383904
2017-11-01,total,0_19,35.81631708384406
2017-12-01,total,0_19,38.04574489890491
2018-01-01,total,0_19,45.1523262447967
2018-02-01,total,0_19,38.68357724212759
2018-03-01,total,0_19,42.93589575570508
2018-04-01,total,0_19,50.63872094029742
2018-05-01,total,0_19,59.18658899141619
2018-06-01,total,0_19,64.53627237164196
2018-07-01,total,0_19,57.11183806937092
2018-08-01,total,0_19,57.04831415745508
2018-09-01,total,0_19,51.79650521103309
2018-10-01,total,0_19,44.101952355635085
2018-11-01,total,0_19,36.546396967392596
2018-12-01,total,0_19,52.637523333189975
2019-01-01,total,0_19,62.402178546106086
2019-02-01,total,0_19,57.40421039034612
2019-03-01,total,0_19,50.54415713431493
2019-04-01,total,0_19,70.4753477013448
2019-05-01,total,0_19,64.4383835413602
2019-06-01,total,0_19,51.3865145243645
2019-07-01,total,0_19,46.30939993874965
2019-08-01,total,0_19,49.382459685122406
2019-09-01,total,0_19,78.49054140807762
2019-10-01,total,0_19,49.316579467380315
2019-11-01,total,0_19,43.331539681991416
2019-12-01,total,0_19,37.22333840214583
2020-01-01,total,0_19,56.2233744002354
2020-02-01,total,0_19,51.20816740775941
2020-03-01,total,0_19,52.083715263135915
2020-04-01,total,0_19,47.137387269490944
2020-05-01,total,0_19,50.177291074397736
2020-06-01,total,0_19,72.20195976396056
2020-07-01,total,0_19,62.05298410608522
2020-08-01,total,0_19,96.11506686265237
2020-09-01,total,0_19,92.26420926156803
2020-10-01,total,0_19,66.0549175055439
2020-11-01,total,0_19,81.24754396588293
2020-12-01,total,0_19,52.1180592590675
2021-01-01,total,0_19,60.10681176379906
2021-02-01,total,0_19,54.133710687108746
2021-03-01,total,0_19,56.165
2021-04-01,total,0_19,61.170556552962296
2021-05-01,total,0_19,74.18602540834846
2021-06-01,total,0_19,64.05631244323342
2009-01-01,total,20_29,307.86745662946464
2009-02-01,total,20_29,265.7987327559033
2009-03-01,total,20_29,367.5288516991823
2009-04-01,total,20_29,313.0471255586832
2009-05-01,total,20_29,305.816183036487
2009-06-01,total,20_29,262.7510274705868
2009-07-01,total,20_29,315.4125528420811
2009-08-01,total,20_29,269.5603768872878
2009-09-01,total,20_29,263.7606677007064
2009-10-01,total,20_29,292.980373022067
2009-11-01,total,20_29,265.8026946013701
2009-12-01,total,20_29,263.7887603903325
2010-01-01,total,20_29,249.11741846020158
2010-02-01,total,20_29,271.7461351991476
2010-03-01,total,20_29,323.1005277128326
2010-04-01,total,20_29,293.62351920085035
2010-05-01,total,20_29,251.60876564607852
2010-06-01,total,20_29,289.19655645379896
2010-07-01,total,20_29,268.0893306410286
2010-08-01,total,20_29,271.46891124701
2010-09-01,total,20_29,260.37526695800887
2010-10-01,total,20_29,267.14254367579105
2010-11-01,total,20_29,282.56096493104604
2010-12-01,total,20_29,232.5583378664331
2011-01-01,total,20_29,260.04601769244186
2011-02-01,total,20_29,224.7737056621395
2011-03-01,total,20_29,276.2665966970279
2011-04-01,total,20_29,284.80414787810815
2011-05-01,total,20_29,391.27029015704863
2011-06-01,total,20_29,323.8309708813357
2011-07-01,total,20_29,268.05888075559824
2011-08-01,total,20_29,261.78296077836126
2011-09-01,total,20_29,277.0154323877526
2011-10-01,total,20_29,259.97216701559796
2011-11-01,total,20_29,244.91902873222708
2011-12-01,total,20_29,250.60170664489033
2012-01-01,total,20_29,243.2061473886298
2012-02-01,total,20_29,233.91413228961204
2012-03-01,total,20_29,336.39678255883797
2012-04-01,total,20_29,278.96553840651904
2012-05-01,total,20_29,267.95388899530366
2012-06-01,total,20_29,240.51503288749228
2012-07-01,total,20_29,251.91051352314466
2012-08-01,total,20_29,240.35768609280407
2012-09-01,total,20_29,252.8904885695256
2012-10-01,total,20_29,228.29453710253784
2012-11-01,total,20_29,216.32725213118212
2012-12-01,total,20_29,227.0189043193736
2013-01-01,total,20_29,261.6659827453809
2013-02-01,total,20_29,194.60350327301938
2013-03-01,total,20_29,267.1147023409612
2013-04-01,total,20_29,268.8392340535346
2013-05-01,total,20_29,253.53825943893574
2013-06-01,total,20_29,228.26634414237262
2013-07-01,total,20_29,233.37993378338967
2013-08-01,total,20_29,218.05201012375292
2013-09-01,total,20_29,241.9751284243533
2013-10-01,total,20_29,211.42210929709424
2013-11-01,total,20_29,201.8205858876243
2013-12-01,total,20_29,233.39900847925168
2014-01-01,total,20_29,224.25424171518674
2014-02-01,total,20_29,216.6862248951741
2014-03-01,total,20_29,259.33632067226415
2014-04-01,total,20_29,235.63429336368318
2014-05-01,total,20_29,243.46463335137312
2014-06-01,total,20_29,236.61804435680693
2014-07-01,total,20_29,219.58843731621045
2014-08-01,total,20_29,201.56399247902374
2014-09-01,total,20_29,253.9673285348256
2014-10-01,total,20_29,214.20622194389705
2014-11-01,total,20_29,206.83204006051025
2014-12-01,total,20_29,181.35879422958203
2015-01-01,total,20_29,197.47361836642486
2015-02-01,total,20_29,164.53638116595297
2015-03-01,total,20_29,251.94448163892926
2015-04-01,total,20_29,194.64837687068527
2015-05-01,total,20_29,212.32108291268716
2015-06-01,total,20_29,217.70938571375783
2015-07-01,total,20_29,192.30799267449353
2015-08-01,total,20_29,195.05321194840832
2015-09-01,total,20_29,171.40214819734913
2015-10-01,total,20_29,198.01031748019463
2015-11-01,total,20_29,198.0220117804333
2015-12-01,total,20_29,168.95298613129688
2016-01-01,total,20_29,201.78159704612264
2016-02-01,total,20_29,177.6349444804313
2016-03-01,total,20_29,221.49357286601506
2016-04-01,total,20_29,212.18896493838056
2016-05-01,total,20_29,204.00829563100797
2016-06-01,total,20_29,174.95501718469987
2016-07-01,total,20_29,189.48369459118902
2016-08-01,total,20_29,165.20239751829905
2016-09-01,total,20_29,177.71814873200353
2016-10-01,total,20_29,183.64494607933284
2016-11-01,total,20_29,150.33284048420373
2016-12-01,total,20_29,184.79365943686355
2017-01-01,total,20_29,187.6297226839381
2017-02-01,total,20_29,185.4586687833213
2017-03-01,total,20_29,210.92741284544675
2017-04-01,total,20_29,206.75828100467643
2017-05-01,total,20_29,202.92885032024824
2017-06-01,total,20_29,175.61633514495819
2017-07-01,total,20_29,164.89681190973633
2017-08-01,total,20_29,183.16739960331896
2017-09-01,total,20_29,190.5913782231972
2017-10-01,total,20_29,208.4611873004374
2017-11-01,total,20_29,154.91040556702404
2017-12-01,total,20_29,147.63612320008195
2018-01-01,total,20_29,161.71760277356023
2018-02-01,total,20_29,165.95772379714293
2018-03-01,total,20_29,207.8207456643794
2018-04-01,total,20_29,169.66144042269423
2018-05-01,total,20_29,180.26093721886608
2018-06-01,total,20_29,192.07922177729495
2018-07-01,total,20_29,200.06176167778162
2018-08-01,total,20_29,181.3951791074949
2018-09-01,total,20_29,170.03110220492252
2018-10-01,total,20_29,208.35602232717946
2018-11-01,total,20_29,166.0947859459614
2018-12-01,total,20_29,154.12220967644177
2019-01-01,total,20_29,188.60271567174277
2019-02-01,total,20_29,180.61246201178835
2019-03-01,total,20_29,204.97666221305587
2019-04-01,total,20_29,192.7699827385452
2019-05-01,total,20_29,176.52358212197404
2019-06-01,total,20_29,175.69330670097395
2019-07-01,total,20_29,198.86387867107763
2019-08-01,total,20_29,180.74618067777348
2019-09-01,total,20_29,167.33091419351112
2019-10-01,total,20_29,145.03222961484656
2019-11-01,total,20_29,159.4118516726875
2019-12-01,total,20_29,152.02560896625513
2020-01-01,total,20_29,197.0080559476487
2020-02-01,total,20_29,183.6791200740931
2020-03-01,total,20_29,202.48000864835595
2020-04-01,total,20_29,168.35086212186476
2020-05-01,total,20_29,174.50091088881834
2020-06-01,total,20_29,166.26475641239992
2020-07-01,total,20_29,234.74400005734427
2020-08-01,total,20_29,252.0841647216839
2020-09-01,total,20_29,268.70236983592395
2020-10-01,total,20_29,264.0511023823118
2020-11-01,total,20_29,210.90347506859973
2020-12-01,total,20_29,204.71487994520822
2021-01-01,total,20_29,216.40205242836822
2021-02-01,total,20_29,216.5584136147243
2021-03-01,total,20_29,222.685
2021-04-01,total,20_29,215.6508078994614
2021-05-01,total,20_29,214.62159709618874
2021-06-01,total,20_29,207.23433242506812
2009-01-01,total,30_39,409.4166676672875
2009-02-01,total,30_39,378.3130510353766
2009-03-01,total,30_39,491.60932123242276
2009-04-01,total,30_39,420.4197829965891
2009-05-01,total,30_39,437.29669920788376
2009-06-01,total,30_39,407.5809943203801
2009-07-01,total,30_39,375.4116412193867
2009-08-01,total,30_39,360.85794199567647
2009-09-01,total,30_39,397.5197272049759
2009-10-01,total,30_39,382.69885898192456
2009-11-01,total,30_39,363.86472534040263
2009-12-01,total,30_39,403.07094833802927
2010-01-01,total,30_39,419.73228418972394
2010-02-01,total,30_39,389.4996699314228
2010-03-01,total,30_39,423.9674784847261
2010-04-01,total,30_39,392.3894684559011
2010-05-01,total,30_39,366.8201503555135
2010-06-01,total,30_39,386.7794067359273
2010-07-01,total,30_39,417.34481313631727
2010-08-01,total,30_39,358.95897906111105
2010-09-01,total,30_39,348.1741783179242
2010-10-01,total,30_39,352.83149955764264
2010-11-01,total,30_39,405.6494356343496
2010-12-01,total,30_39,362.6292035049542
2011-01-01,total,30_39,353.12360332811477
2011-02-01,total,30_39,361.26755892602995
2011-03-01,total,30_39,371.55155284865714
2011-04-01,total,30_39,382.2930898240217
2011-05-01,total,30_39,556.5059247449851
2011-06-01,total,30_39,412.55454313119003
2011-07-01,total,30_39,401.4810159827635
2011-08-01,total,30_39,358.92826933217617
2011-09-01,total,30_39,337.7398989381434
2011-10-01,total,30_39,334.18543962394364
2011-11-01,total,30_39,297.01838607798413
2011-12-01,total,30_39,315.35168383562353
2012-01-01,total,30_39,336.70627543307694
2012-02-01,total,30_39,301.4895352765868
2012-03-01,total,30_39,360.870727065638
2012-04-01,total,30_39,352.5196389462333
2012-05-01,total,30_39,320.7832645072309
2012-06-01,total,30_39,311.50407193223253
2012-07-01,total,30_39,312.3339644099375
2012-08-01,total,30_39,310.1205435436162
2012-09-01,total,30_39,283.9308257684612
2012-10-01,total,30_39,328.08917632560224
2012-11-01,total,30_39,291.09481341063497
2012-12-01,total,30_39,293.5487334708348
2013-01-01,total,30_39,344.32686551210173
2013-02-01,total,30_39,268.36329486592706
2013-03-01,total,30_39,335.6592205888639
2013-04-01,total,30_39,309.22928785406583
2013-05-01,total,30_39,357.76661001018414
2013-06-01,total,30_39,293.12886218534703
2013-07-01,total,30_39,327.62497929464905
2013-08-01,total,30_39,316.2513575633508
2013-09-01,total,30_39,304.6450381391851
2013-10-01,total,30_39,306.2360885394698
2013-11-01,total,30_39,270.5635656721405
2013-12-01,total,30_39,288.4289038883126
2014-01-01,total,30_39,294.1540585924881
2014-02-01,total,30_39,249.20836055523478
2014-03-01,total,30_39,333.01400707983174
2014-04-01,total,30_39,262.6859622490649
2014-05-01,total,30_39,309.8999015995349
2014-06-01,total,30_39,298.7076056924222
2014-07-01,total,30_39,268.03088545431757
2014-08-01,total,30_39,283.17764960403576
2014-09-01,total,30_39,274.52614087335
2014-10-01,total,30_39,313.7083943702076
2014-11-01,total,30_39,288.3741555305287
2014-12-01,total,30_39,249.44655916464052
2015-01-01,total,30_39,295.94699679817046
2015-02-01,total,30_39,234.48862471731283
2015-03-01,total,30_39,307.7031663366277
2015-04-01,total,30_39,280.5169466490521
2015-05-01,total,30_39,248.89757818925568
2015-06-01,total,30_39,221.03299819798698
2015-07-01,total,30_39,238.5294887394647
2015-08-01,total,30_39,261.73246733814153
2015-09-01,total,30_39,244.75334068876353
2015-10-01,total,30_39,277.45382833462224
2015-11-01,total,30_39,265.7069235070538
2015-12-01,total,30_39,223.86429103122558
2016-01-01,total,30_39,254.09209337551982
2016-02-01,total,30_39,215.2191491425343
2016-03-01,total,30_39,269.45803176499965
2016-04-01,total,30_39,240.93069470220917
2016-05-01,total,30_39,250.940397014975
2016-06-01,total,30_39,240.27422112083298
2016-07-01,total,30_39,249.58160166605384
2016-08-01,total,30_39,234.93414533252792
2016-09-01,total,30_39,233.51962588762282
2016-10-01,total,30_39,247.90921317148678
2016-11-01,total,30_39,203.07692035206279
2016-12-01,total,30_39,194.33161467256565
2017-01-01,total,30_39,237.09321629562496
2017-02-01,total,30_39,203.24020958729244
2017-03-01,total,30_39,238.7960492936419
2017-04-01,total,30_39,230.21290836208226
2017-05-01,total,30_39,266.8773896798874
2017-06-01,total,30_39,229.25298331590602
2017-07-01,total,30_39,228.25806721422578
2017-08-01,total,30_39,240.22381591040067
2017-09-01,total,30_39,248.78204362732788
2017-10-01,total,30_39,213.4516602737005
2017-11-01,total,30_39,195.14565472514735
2017-12-01,total,30_39,179.0787773904112
2018-01-01,total,30_39,217.35310681220383
2018-02-01,total,30_39,225.9451037874508
2018-03-01,total,30_39,226.87409959898852
2018-04-01,total,30_39,239.7639886274584
2018-05-01,total,30_39,223.06099170360054
2018-06-01,total,30_39,194.73222345964516
2018-07-01,total,30_39,197.35998501000935
2018-08-01,total,30_39,212.23123235872117
2018-09-01,total,30_39,218.47833445978088
2018-10-01,total,30_39,234.0170338633781
2018-11-01,total,30_39,207.65535412408258
2018-12-01,total,30_39,206.44082773647972
2019-01-01,total,30_39,260.6199954806743
2019-02-01,total,30_39,208.0310960374425
2019-03-01,total,30_39,226.44389208520062
2019-04-01,total,30_39,211.0875486274241
2019-05-01,total,30_39,244.5117515061805
2019-06-01,total,30_39,198.03469011119455
2019-07-01,total,30_39,220.21564522787062
2019-08-01,total,30_39,181.78433095112084
2019-09-01,total,30_39,194.74206888091214
2019-10-01,total,30_39,185.6153773027862
2019-11-01,total,30_39,196.00240361804867
2019-12-01,total,30_39,205.7856445584092
2020-01-01,total,30_39,192.79724133978542
2020-02-01,total,30_39,181.41380128690668
2020-03-01,total,30_39,231.5711249686438
2020-04-01,total,30_39,152.98091458624006
2020-05-01,total,30_39,221.95123815944774
2020-06-01,total,30_39,190.39681251890164
2020-07-01,total,30_39,216.28329440658587
2020-08-01,total,30_39,240.6744746442928
2020-09-01,total,30_39,236.99878770695656
2020-10-01,total,30_39,308.2386950449909
2020-11-01,total,30_39,241.04737556867252
2020-12-01,total,30_39,202.5786750322239
2021-01-01,total,30_39,196.35796621096077
2021-02-01,total,30_39,188.50534168009898
2021-03-01,total,30_39,220.76
2021-04-01,total,30_39,222.74506283662478
2021-05-01,total,30_39,200.64882032667876
2021-06-01,total,30_39,214.2706630336058
2009-01-01,total,40_49,425.6102956440804
2009-02-01,total,40_49,384.928113929782
2009-03-01,total,40_49,516.6901802610414
2009-04-01,total,40_49,515.0900798478914
2009-05-01,total,40_49,465.23471242835274
2009-06-01,total,40_49,436.45958837262873
2009-07-01,total,40_49,448.90372982946593
2009-08-01,total,40_49,378.6473752807973
2009-09-01,total,40_49,415.31406374830584
2009-10-01,total,40_49,451.18553516795413
2009-11-01,total,40_49,427.823879323904
2009-12-01,total,40_49,433.93306512131005
2010-01-01,total,40_49,467.3511924171351
2010-02-01,total,40_49,393.45949596144226
2010-03-01,total,40_49,501.89818579272844
2010-04-01,total,40_49,410.5415542405262
2010-05-01,total,40_49,465.13532579693566
2010-06-01,total,40_49,443.40507238716987
2010-07-01,total,40_49,476.88551268546775
2010-08-01,total,40_49,397.43072001827807
2010-09-01,total,40_49,411.78036349639103
2010-10-01,total,40_49,395.57385850985503
2010-11-01,total,40_49,450.08570025281216
2010-12-01,total,40_49,384.7863269096555
2011-01-01,total,40_49,410.41659512103257
2011-02-01,total,40_49,360.66834415213873
2011-03-01,total,40_49,444.80559529113526
2011-04-01,total,40_49,446.3490522847879
2011-05-01,total,40_49,565.0069934271561
2011-06-01,total,40_49,472.2053863125607
2011-07-01,total,40_49,412.6488542778032
2011-08-01,total,40_49,481.4663725966928
2011-09-01,total,40_49,374.0733302936508
2011-10-01,total,40_49,392.3978338232807
2011-11-01,total,40_49,375.0571440073782
2011-12-01,total,40_49,349.3844542536106
2012-01-01,total,40_49,410.2147119159482
2012-02-01,total,40_49,374.62492480318133
2012-03-01,total,40_49,445.68528456679365
2012-04-01,total,40_49,387.96467372594344
2012-05-01,total,40_49,429.05600860737127
2012-06-01,total,40_49,368.36417230923826
2012-07-01,total,40_49,392.40196728973115
2012-08-01,total,40_49,371.3498533077944
2012-09-01,total,40_49,357.11030444284535
2012-10-01,total,40_49,393.84183714232813
2012-11-01,total,40_49,355.1233230876563
2012-12-01,total,40_49,357.98390442353514
2013-01-01,total,40_49,446.01075950997875
2013-02-01,total,40_49,391.85763625333306
2013-03-01,total,40_49,393.72276622781794
2013-04-01,total,40_49,372.4253352530868
2013-05-01,total,40_49,418.2059028162272
2013-06-01,total,40_49,340.8693154718747
2013-07-01,total,40_49,367.1343840219532
2013-08-01,total,40_49,405.8610025619238
2013-09-01,total,40_49,359.06937811743484
2013-10-01,total,40_49,363.96658749538193
2013-11-01,total,40_49,388.03241253478814
2013-12-01,total,40_49,363.3811545240727
2014-01-01,total,40_49,385.109705204168
2014-02-01,total,40_49,303.2579105803663
2014-03-01,total,40_49,386.74903134811706
2014-04-01,total,40_49,356.50206389310415
2014-05-01,total,40_49,368.81891020307086
2014-06-01,total,40_49,357.4423574538012
2014-07-01,total,40_49,315.7307119012406
2014-08-01,total,40_49,383.7151974857198
2014-09-01,total,40_49,352.40675126351607
2014-10-01,total,40_49,383.37154311954225
2014-11-01,total,40_49,357.7846403665341
2014-12-01,total,40_49,298.0577008198935
2015-01-01,total,40_49,354.003966875608
2015-02-01,total,40_49,300.98442837974505
