date,age_group,gender_group,value
2019-09-01,30_39,female,2.5320583273014035
2019-10-01,30_39,female,2.4660190791048544
2019-11-01,30_39,female,2.404795262745433
2019-12-01,30_39,female,2.38732896603652
2020-01-01,30_39,female,2.8542887766382243
2020-02-01,30_39,female,2.578591359540072
2020-03-01,30_39,female,2.771209495886435
2020-04-01,30_39,female,2.7983660391528744
2020-05-01,30_39,female,2.778875665004409
2020-06-01,30_39,female,3.253794175997438
2020-07-01,30_39,female,3.2479395002540103
2020-08-01,30_39,female,3.3363009155136427
2020-09-01,30_39,female,3.075628430393076
2020-10-01,30_39,female,3.123722830107813
2020-11-01,30_39,female,3.029026682747359
2020-12-01,30_39,female,3.1194177698886665
2021-01-01,30_39,female,2.8248218629381396
2021-02-01,30_39,female,3.1633259724793334
2021-03-01,30_39,female,2.9320658381686235
2021-04-01,30_39,female,2.969995584200754
2021-05-01,30_39,female,3.041040585846099
2021-06-01,30_39,female,2.8868627882439597
2021-07-01,30_39,female,2.7920252190787935
2008-01-01,40_49,female,3.199895623763986
2008-02-01,40_49,female,3.308938176464264
2008-03-01,40_49,female,3.2670161951499024
2008-04-01,40_49,female,3.3542819607880765
2008-05-01,40_49,female,3.312262511000802
2008-06-01,40_49,female,3.322149340542914
2008-07-01,40_49,female,3.350090497690153
2008-08-01,40_49,female,3.222618378253562
2008-09-01,40_49,female,3.3734286443946773
2008-10-01,40_49,female,3.702596410194696
2008-11-01,40_49,female,3.5969010475579535
2008-12-01,40_49,female,3.764161500511638
2009-01-01,40_49,female,3.8528561870481566
2009-02-01,40_49,female,3.9860596825268444
2009-03-01,40_49,female,4.235279773387445
2009-04-01,40_49,female,4.226024305724235
2009-05-01,40_49,female,4.506354264050062
2009-06-01,40_49,female,4.365674644073554
2009-07-01,40_49,female,4.475647014863479
2009-08-01,40_49,female,4.741225608813273
2009-09-01,40_49,female,4.8586946949587615
2009-10-01,40_49,female,4.422511994483573
2009-11-01,40_49,female,4.62710781231581
2009-12-01,40_49,female,4.552746750609516
2010-01-01,40_49,female,4.499897525442484
2010-02-01,40_49,female,4.203340184852337
2010-03-01,40_49,female,4.191700079584622
2010-04-01,40_49,female,4.332980840069367
2010-05-01,40_49,female,4.183391058061051
2010-06-01,40_49,female,4.432373777989535
2010-07-01,40_49,female,4.468863462692428
2010-08-01,40_49,female,4.523302055481837
2010-09-01,40_49,female,4.228135765393819
2010-10-01,40_49,female,4.236155301591987
2010-11-01,40_49,female,4.213954477411622
2010-12-01,40_49,female,4.1883067702767365
2011-01-01,40_49,female,4.033791212250712
2011-02-01,40_49,female,4.261024687700811
2011-03-01,40_49,female,4.053721552922118
2011-04-01,40_49,female,3.8733421237904118
2011-05-01,40_49,female,3.8648471151293156
2011-06-01,40_49,female,4.270991868138044
2011-07-01,40_49,female,3.9870064391558806
2011-08-01,40_49,female,3.934947559427494
2011-09-01,40_49,female,3.6653849681369275
2011-10-01,40_49,female,3.8882430352233035
2011-11-01,40_49,female,4.025073360730301
2011-12-01,40_49,female,3.8340996691106217
2012-01-01,40_49,female,3.9303893168807464
2012-02-01,40_49,female,3.8000153684226436
2012-03-01,40_49,female,4.04582614252413
2012-04-01,40_49,female,3.837140162952507
2012-05-01,40_49,female,3.9940187998868084
2012-06-01,40_49,female,3.7980470142095273
2012-07-01,40_49,female,4.134975326768084
2012-08-01,40_49,female,3.579792975616588
2012-09-01,40_49,female,3.739989900155111
2012-10-01,40_49,female,3.72696032767943
2012-11-01,40_49,female,3.7111608371579954
2012-12-01,40_49,female,3.7566805286328844
2013-01-01,40_49,female,3.6390257491283027
2013-02-01,40_49,female,3.7961245857288306
2013-03-01,40_49,female,3.333365804686393
2013-04-01,40_49,female,3.6539128081185055
2013-05-01,40_49,female,3.695825259180989
2013-06-01,40_49,female,3.2802752587114576
2013-07-01,40_49,female,3.1047774037001266
2013-08-01,40_49,female,3.6730203582736567
2013-09-01,40_49,female,3.512802164695358
2013-10-01,40_49,female,3.7744029745145764
2013-11-01,40_49,female,3.369790327207243
2013-12-01,40_49,female,3.213304025958602
2014-01-01,40_49,female,3.375093158282946
2014-02-01,40_49,female,3.2582372970412465
2014-03-01,40_49,female,3.5594809798086087
2014-04-01,40_49,female,3.402859538682202
2014-05-01,40_49,female,3.1879728878220406
2014-06-01,40_49,female,3.2554249759411458
2014-07-01,40_49,female,3.4848130378192574
2014-08-01,40_49,female,3.2041790107447263
2014-09-01,40_49,female,3.3638789492933254
2014-10-01,40_49,female,2.962145098266884
2014-11-01,40_49,female,2.8253918169710617
2014-12-01,40_49,female,3.228318600295564
2015-01-01,40_49,female,2.983596900409814
2015-02-01,40_49,female,3.0416667862003113
2015-03-01,40_49,female,2.916093384212876
2015-04-01,40_49,female,2.9693420066547747
2015-05-01,40_49,female,2.801874847712231
2015-06-01,40_49,female,2.9277008864805496
2015-07-01,40_49,female,2.871333317861019
2015-08-01,40_49,female,2.9487602526337566
2015-09-01,40_49,female,2.980384340214003
2015-10-01,40_49,female,2.7665428342036726
2015-11-01,40_49,female,3.0931254131556276
2015-12-01,40_49,female,2.8097852083249135
2016-01-01,40_49,female,2.8222634222237533
2016-02-01,40_49,female,2.7404379964658383
2016-03-01,40_49,female,2.7969559092005514
2016-04-01,40_49,female,2.679253473051648
2016-05-01,40_49,female,2.733797823175725
2016-06-01,40_49,female,2.854088427521626
2016-07-01,40_49,female,2.601735574138278
2016-08-01,40_49,female,2.4741411551693027
2016-09-01,40_49,female,2.3305651817286694
2016-10-01,40_49,female,2.5551215884365073
2016-11-01,40_49,female,2.6327577785398493
2016-12-01,40_49,female,2.452710218503425
2017-01-01,40_49,female,2.5895621671777698
2017-02-01,40_49,female,2.518966971794828
2017-03-01,40_49,female,2.4158983687578606
2017-04-01,40_49,female,2.5921687314962623
2017-05-01,40_49,female,2.7863164715607107
2017-06-01,40_49,female,2.5012947463071633
2017-07-01,40_49,female,2.3237732020706003
2017-08-01,40_49,female,2.394143795413501
2017-09-01,40_49,female,2.5173799374385433
2017-10-01,40_49,female,2.5142155814147444
2017-11-01,40_49,female,2.4101060864399972
2017-12-01,40_49,female,2.4333050209661318
2018-01-01,40_49,female,2.1114823446923348
2018-02-01,40_49,female,2.28001154988491
2018-03-01,40_49,female,2.209779091612429
2018-04-01,40_49,female,1.967382341538836
2018-05-01,40_49,female,1.7925200283989629
2018-06-01,40_49,female,1.8804466345607735
2018-07-01,40_49,female,2.0468671741255857
2018-08-01,40_49,female,2.1526478639547086
2018-09-01,40_49,female,2.0507206727979845
2018-10-01,40_49,female,2.081657056600561
2018-11-01,40_49,female,2.088999338965333
2018-12-01,40_49,female,2.084252615454435
2019-01-01,40_49,female,2.4070702237727395
2019-02-01,40_49,female,2.0993190503509647
2019-03-01,40_49,female,2.0520777788334024
2019-04-01,40_49,female,2.144900486219362
2019-05-01,40_49,female,1.9951568892851281
2019-06-01,40_49,female,1.8203037078574411
2019-07-01,40_49,female,2.085463787498882
2019-08-01,40_49,female,1.8497488400780442
2019-09-01,40_49,female,2.0460401226203473
2019-10-01,40_49,female,1.9635343409334345
2019-11-01,40_49,female,1.9227984843007961
2019-12-01,40_49,female,1.996923371285154
2020-01-01,40_49,female,2.01077325605779
2020-02-01,40_49,female,1.91163588236647
2020-03-01,40_49,female,2.2050838536728095
2020-04-01,40_49,female,2.171064522330238
2020-05-01,40_49,female,2.126129051829888
2020-06-01,40_49,female,2.40392796134016
2020-07-01,40_49,female,2.49387324738024
2020-08-01,40_49,female,2.3955815643977645
2020-09-01,40_49,female,2.2927152786132186
2020-10-01,40_49,female,2.3529088210638394
2020-11-01,40_49,female,2.4100457399582536
2020-12-01,40_49,female,2.3663289159077157
2021-01-01,40_49,female,2.277681326754197
2021-02-01,40_49,female,2.4779189313043535
2021-03-01,40_49,female,2.309336486263605
2021-04-01,40_49,female,2.3452436791849087
2021-05-01,40_49,female,2.4891265719932596
2021-06-01,40_49,female,2.364496987557824
2021-07-01,40_49,female,2.1575458956828477
2008-01-01,50_59,female,2.718865368165434
2008-02-01,50_59,female,2.675306825918687
2008-03-01,50_59,female,2.6225707931553845
2008-04-01,50_59,female,2.634482254266076
2008-05-01,50_59,female,2.6162913243274204
2008-06-01,50_59,female,2.710104768579663
2008-07-01,50_59,female,2.596761135783754
2008-08-01,50_59,female,2.5045564555603588
2008-09-01,50_59,female,2.5842684994964586
2008-10-01,50_59,female,2.7077319428420155
2008-11-01,50_59,female,2.8367129556045865
2008-12-01,50_59,female,3.165655737717604
2009-01-01,50_59,female,3.015986439065829
2009-02-01,50_59,female,3.221190281298203
2009-03-01,50_59,female,3.5198398236690784
2009-04-01,50_59,female,3.3387866448435424
2009-05-01,50_59,female,3.664361211459353
2009-06-01,50_59,female,3.6535110292986626
2009-07-01,50_59,female,3.7346396253600176
2009-08-01,50_59,female,3.920141947197309
2009-09-01,50_59,female,4.064845754577323
2009-10-01,50_59,female,3.8484169379800854
2009-11-01,50_59,female,3.912030317807175
2009-12-01,50_59,female,3.6541608849188982
2010-01-01,50_59,female,3.545614310550631
2010-02-01,50_59,female,3.4083717387264323
2010-03-01,50_59,female,3.2528095816075155
2010-04-01,50_59,female,3.847740653342576
2010-05-01,50_59,female,3.5061340929582197
2010-06-01,50_59,female,3.4450541456246926
2010-07-01,50_59,female,3.644142496457154
2010-08-01,50_59,female,3.7982723516098
2010-09-01,50_59,female,3.4887719061498377
2010-10-01,50_59,female,3.5498834761154536
2010-11-01,50_59,female,3.2851023183798858
2010-12-01,50_59,female,3.1755177818957008
2011-01-01,50_59,female,3.2017152349171685
2011-02-01,50_59,female,3.442016609445321
2011-03-01,50_59,female,3.397560343158916
2011-04-01,50_59,female,3.0931170211558876
2011-05-01,50_59,female,3.2020365767849888
2011-06-01,50_59,female,3.291564507497778
2011-07-01,50_59,female,3.4314800958650937
2011-08-01,50_59,female,3.1005531853098756
2011-09-01,50_59,female,3.0856173206200785
2011-10-01,50_59,female,3.3229436045334855
2011-11-01,50_59,female,3.330563190186181
2011-12-01,50_59,female,3.1853504310619716
2012-01-01,50_59,female,3.43047925712593
2012-02-01,50_59,female,3.28921034212508
2012-03-01,50_59,female,3.3045243687422925
2012-04-01,50_59,female,3.181993878440738
2012-05-01,50_59,female,3.169952761880922
2012-06-01,50_59,female,3.2329536092972604
2012-07-01,50_59,female,3.1282408483719375
2012-08-01,50_59,female,3.0361888296887107
2012-09-01,50_59,female,2.961960742409916
2012-10-01,50_59,female,3.003233056248184
2012-11-01,50_59,female,3.098431199697546
2012-12-01,50_59,female,3.172328522626664
2013-01-01,50_59,female,3.0254871494967888
2013-02-01,50_59,female,2.953042054348615
2013-03-01,50_59,female,2.7656265064092604
2013-04-01,50_59,female,2.8693001816910977
2013-05-01,50_59,female,3.052409182020676
2013-06-01,50_59,female,2.8327995677287707
2013-07-01,50_59,female,2.558025699679135
2013-08-01,50_59,female,2.8884971905169405
2013-09-01,50_59,female,2.887828966155332
2013-10-01,50_59,female,3.0719666818236875
2013-11-01,50_59,female,3.1046812417798755
2013-12-01,50_59,female,2.942299363364221
2014-01-01,50_59,female,2.805003860975096
2014-02-01,50_59,female,2.7296677754318126
2014-03-01,50_59,female,2.867538051286693
2014-04-01,50_59,female,2.9953057496425344
2014-05-01,50_59,female,2.7476914300512365
2014-06-01,50_59,female,2.793141542386633
2014-07-01,50_59,female,3.0984237703867623
2014-08-01,50_59,female,2.697468564118722
2014-09-01,50_59,female,2.644977961333114
2014-10-01,50_59,female,2.6013761064248766
2014-11-01,50_59,female,2.3049376949168177
2014-12-01,50_59,female,2.5203185649390423
2015-01-01,50_59,female,2.5398083304286856
2015-02-01,50_59,female,2.8524458406372233
2015-03-01,50_59,female,2.624458044663043
2015-04-01,50_59,female,2.472676426442565
2015-05-01,50_59,female,2.4839280351347144
2015-06-01,50_59,female,2.5282904883038806
2015-07-01,50_59,female,2.474856356114965
2015-08-01,50_59,female,2.7129347258448524
2015-09-01,50_59,female,2.6804484442685905
2015-10-01,50_59,female,2.275242567591561
2015-11-01,50_59,female,2.473190155777706
2015-12-01,50_59,female,2.451951865356617
2016-01-01,50_59,female,2.547501426419021
2016-02-01,50_59,female,2.2837622708271383
2016-03-01,50_59,female,2.329452955712564
2016-04-01,50_59,female,2.2610038626412536
2016-05-01,50_59,female,2.26477347308823
2016-06-01,50_59,female,2.2697239038585795
2016-07-01,50_59,female,2.2668721830365985
2016-08-01,50_59,female,2.0767992599773595
2016-09-01,50_59,female,2.1031901856212376
2016-10-01,50_59,female,2.165183618527992
2016-11-01,50_59,female,2.2711642004475574
2016-12-01,50_59,female,2.131616991417559
2017-01-01,50_59,female,2.2721775023133675
2017-02-01,50_59,female,2.1479475986758083
2017-03-01,50_59,female,2.2042050391031487
2017-04-01,50_59,female,2.2900858187754682
2017-05-01,50_59,female,2.476913883338428
2017-06-01,50_59,female,2.289590691993601
2017-07-01,50_59,female,1.972691009544782
2017-08-01,50_59,female,2.1024600612230167
2017-09-01,50_59,female,2.3094480703408315
2017-10-01,50_59,female,2.3001642625817675
2017-11-01,50_59,female,2.180331456989495
2017-12-01,50_59,female,2.152949322995706
2018-01-01,50_59,female,1.7814611789397725
2018-02-01,50_59,female,2.04152184538289
2018-03-01,50_59,female,2.04939895869726
2018-04-01,50_59,female,2.0200315123043366
2018-05-01,50_59,female,1.7953927288691562
2018-06-01,50_59,female,1.9740160928400596
2018-07-01,50_59,female,2.1716452069235817
2018-08-01,50_59,female,2.2142567106126014
2018-09-01,50_59,female,1.9652044287726385
2018-10-01,50_59,female,1.9795398024156419
2018-11-01,50_59,female,2.023035992229473
2018-12-01,50_59,female,1.9847221537656279
2019-01-01,50_59,female,2.1471649541421916
2019-02-01,50_59,female,2.0598269033987524
2019-03-01,50_59,female,2.0971186322286366
2019-04-01,50_59,female,2.0350892520161077
2019-05-01,50_59,female,1.9371932635439448
2019-06-01,50_59,female,1.7931993932882104
2019-07-01,50_59,female,1.804410508929049
2019-08-01,50_59,female,1.7089320821251337
2019-09-01,50_59,female,1.7663135661831444
2019-10-01,50_59,female,1.7592649240211609
2019-11-01,50_59,female,1.9286857440788174
2019-12-01,50_59,female,1.808348911691088
2020-01-01,50_59,female,1.8963241015290757
2020-02-01,50_59,female,1.9790591551051095
2020-03-01,50_59,female,1.996367226424418
2020-04-01,50_59,female,2.16245294841362
2020-05-01,50_59,female,2.229764489934638
2020-06-01,50_59,female,2.0949742840856485
2020-07-01,50_59,female,2.4572846517193896
2020-08-01,50_59,female,2.3564224697084852
2020-09-01,50_59,female,2.4181504329340093
2020-10-01,50_59,female,2.443155723451899
2020-11-01,50_59,female,2.3382087566378154
2020-12-01,50_59,female,2.4799795821755675
2021-01-01,50_59,female,2.436220411405492
2021-02-01,50_59,female,2.4010206164294763
2021-03-01,50_59,female,2.4036984236285517
2021-04-01,50_59,female,2.347091053523203
2021-05-01,50_59,female,2.414633452090771
2021-06-01,50_59,female,2.5871649681384037
2021-07-01,50_59,female,2.31391383207505
2008-01-01,60_69,female,1.9093941401783336
2008-02-01,60_69,female,1.7463023346234112
2008-03-01,60_69,female,1.7448933297125828
2008-04-01,60_69,female,1.8325351627536075
2008-05-01,60_69,female,1.8376838529214803
2008-06-01,60_69,female,1.8467955276103423
2008-07-01,60_69,female,1.9246919827937496
2008-08-01,60_69,female,1.9859619981437353
2008-09-01,60_69,female,1.8719804954923183
2008-10-01,60_69,female,1.7097862686763143
2008-11-01,60_69,female,2.000367621568586
2008-12-01,60_69,female,2.1986927858127894
2009-01-01,60_69,female,2.0129914202168195
2009-02-01,60_69,female,2.316708555466349
2009-03-01,60_69,female,2.4942072019881354
2009-04-01,60_69,female,2.114482478661796
2009-05-01,60_69,female,2.4097045049202097
2009-06-01,60_69,female,2.383768877245935
2009-07-01,60_69,female,2.3755448275882167
2009-08-01,60_69,female,2.2955435071101924
2009-09-01,60_69,female,2.551724445183636
2009-10-01,60_69,female,2.667017550345133
2009-11-01,60_69,female,2.3821757885784267
2009-12-01,60_69,female,2.3717979352677863
2010-01-01,60_69,female,2.208348829583616
2010-02-01,60_69,female,2.229523780693898
2010-03-01,60_69,female,2.0753026310847495
2010-04-01,60_69,female,2.6112127844691115
2010-05-01,60_69,female,2.2267186085546946
2010-06-01,60_69,female,2.418255696473497
2010-07-01,60_69,female,2.2264422583131123
2010-08-01,60_69,female,2.3069449316044
2010-09-01,60_69,female,2.0882592017603265
2010-10-01,60_69,female,2.3432275034185297
2010-11-01,60_69,female,2.270540375706969
2010-12-01,60_69,female,2.0241433260768207
2011-01-01,60_69,female,2.283488738822439
2011-02-01,60_69,female,2.1000185897292334
2011-03-01,60_69,female,2.066271405609864
2011-04-01,60_69,female,2.052529696664199
2011-05-01,60_69,female,2.0515481962763373
2011-06-01,60_69,female,1.8539854760816712
2011-07-01,60_69,female,2.180628939653998
2011-08-01,60_69,female,2.114669148136457
2011-09-01,60_69,female,2.3576751619584204
2011-10-01,60_69,female,2.267392740033647
2011-11-01,60_69,female,2.2172670333827784
2011-12-01,60_69,female,1.9159949790722977
2012-01-01,60_69,female,1.8906508884642537
2012-02-01,60_69,female,2.2173192456320074
2012-03-01,60_69,female,2.095355834967332
2012-04-01,60_69,female,2.159038465239338
2012-05-01,60_69,female,2.2895839204600867
2012-06-01,60_69,female,2.391235242007264
2012-07-01,60_69,female,2.0179162993085002
2012-08-01,60_69,female,2.1157726605623854
2012-09-01,60_69,female,2.1341035491540175
2012-10-01,60_69,female,2.0185122562246978
2012-11-01,60_69,female,1.9691259692087484
2012-12-01,60_69,female,2.3186775362584715
2013-01-01,60_69,female,2.330920225082535
2013-02-01,60_69,female,2.139524726427268
2013-03-01,60_69,female,2.173740262452045
2013-04-01,60_69,female,1.8109865380438868
2013-05-01,60_69,female,1.9881960530888205
2013-06-01,60_69,female,1.9724369111823907
2013-07-01,60_69,female,1.9189237231451817
2013-08-01,60_69,female,1.9815878561687514
2013-09-01,60_69,female,1.838028856334464
2013-10-01,60_69,female,1.9139206877079118
2013-11-01,60_69,female,2.3289876615944745
2013-12-01,60_69,female,2.0977358975695704
2014-01-01,60_69,female,1.9523303963222411
2014-02-01,60_69,female,1.9079924024657735
2014-03-01,60_69,female,1.8710967067641453
2014-04-01,60_69,female,2.1811798673235097
2014-05-01,60_69,female,1.9722744317892622
2014-06-01,60_69,female,1.948777156590122
2014-07-01,60_69,female,2.1646152015925515
2014-08-01,60_69,female,1.805904652708457
2014-09-01,60_69,female,1.7437942335141923
2014-10-01,60_69,female,2.0152004191648607
2014-11-01,60_69,female,1.716199526965336
2014-12-01,60_69,female,1.866502963304553
2015-01-01,60_69,female,1.820572565958637
2015-02-01,60_69,female,2.05298990981681
2015-03-01,60_69,female,1.839073194571094
2015-04-01,60_69,female,1.7918474880670165
2015-05-01,60_69,female,1.7299520985868475
2015-06-01,60_69,female,1.6935565020064332
2015-07-01,60_69,female,1.5958000426676728
2015-08-01,60_69,female,1.9963012106014697
2015-09-01,60_69,female,1.8297545030723597
2015-10-01,60_69,female,1.474128234060486
2015-11-01,60_69,female,1.4203397218080456
2015-12-01,60_69,female,1.4858507089699653
2016-01-01,60_69,female,1.792469580108566
2016-02-01,60_69,female,1.5013324272120383
2016-03-01,60_69,female,1.7781348730641173
2016-04-01,60_69,female,1.6527429800735487
2016-05-01,60_69,female,1.5992669001363113
2016-06-01,60_69,female,1.5513773510110724
2016-07-01,60_69,female,1.669759305891202
2016-08-01,60_69,female,1.6142872472255232
2016-09-01,60_69,female,1.7830851956880474
2016-10-01,60_69,female,1.6483986172179668
2016-11-01,60_69,female,1.813185906165886
2016-12-01,60_69,female,1.6376166508391825
2017-01-01,60_69,female,1.793780194688267
2017-02-01,60_69,female,1.6499632915098876
2017-03-01,60_69,female,1.5696532945545059
2017-04-01,60_69,female,1.6145625386681406
2017-05-01,60_69,female,1.7816104083200541
2017-06-01,60_69,female,2.0133059169224943
2017-07-01,60_69,female,1.7104465983042714
2017-08-01,60_69,female,1.4647624716937808
2017-09-01,60_69,female,1.5730045601375273
2017-10-01,60_69,female,1.6947847835446643
2017-11-01,60_69,female,1.5755863841339353
2017-12-01,60_69,female,1.6381543529121962
2018-01-01,60_69,female,1.094810639654999
2018-02-01,60_69,female,1.4820930030794337
2018-03-01,60_69,female,1.5204726703278864
2018-04-01,60_69,female,1.4523380814611762
2018-05-01,60_69,female,1.479250972034471
2018-06-01,60_69,female,1.2611012334874527
2018-07-01,60_69,female,1.514782943339108
2018-08-01,60_69,female,1.4951696727529729
2018-09-01,60_69,female,1.4805657015556075
2018-10-01,60_69,female,1.4528186032190882
2018-11-01,60_69,female,1.3973076661354937
2018-12-01,60_69,female,1.3319874626600556
2019-01-01,60_69,female,1.5052523521088943
2019-02-01,60_69,female,1.567820528061191
2019-03-01,60_69,female,1.4724747946374
2019-04-01,60_69,female,1.4381946698230743
2019-05-01,60_69,female,1.2587043439144776
2019-06-01,60_69,female,1.3981445980615956
2019-07-01,60_69,female,1.1987277260683542
2019-08-01,60_69,female,1.196374631019048
2019-09-01,60_69,female,1.2832695063155886
2019-10-01,60_69,female,1.2616056893400422
2019-11-01,60_69,female,1.488664441861589
2019-12-01,60_69,female,1.2691238089263306
2020-01-01,60_69,female,1.4501786602816553
2020-02-01,60_69,female,1.2428144594115023
2020-03-01,60_69,female,1.3132659211978306
2020-04-01,60_69,female,1.4736146394764003
2020-05-01,60_69,female,1.6540385239344806
2020-06-01,60_69,female,1.367576294966151
2020-07-01,60_69,female,1.7505363673082857
2020-08-01,60_69,female,1.7383375361063982
2020-09-01,60_69,female,1.6874652909266963
2020-10-01,60_69,female,1.7279948203283488
2020-11-01,60_69,female,1.6334511539581134
2020-12-01,60_69,female,1.8556920584307055
2021-01-01,60_69,female,1.7785723767419497
2021-02-01,60_69,female,1.8770550587033936
2021-03-01,60_69,female,1.909673756606514
2021-04-01,60_69,female,1.8626460379641652
2021-05-01,60_69,female,1.8487887142182766
2021-06-01,60_69,female,2.083251410786112
2021-07-01,60_69,female,1.901321949614005
2008-01-01,70_79,female,0.0
2008-02-01,70_79,female,0.0
2008-03-01,70_79,female,0.0
2008-04-01,70_79,female,0.0
2008-05-01,70_79,female,0.0
2008-06-01,70_79,female,0.0
2008-07-01,70_79,female,0.0
2008-08-01,70_79,female,0.0
2008-09-01,70_79,female,0.0
2008-10-01,70_79,female,0.0
2008-11-01,70_79,female,0.0
2008-12-01,70_79,female,0.0
2009-01-01,70_79,female,0.0
2009-02-01,70_79,female,0.0
2009-03-01,70_79,female,0.0
2009-04-01,70_79,female,0.0
2009-05-01,70_79,female,0.0
2009-06-01,70_79,female,0.0
2009-07-01,70_79,female,0.0
2009-08-01,70_79,female,0.0
2009-09-01,70_79,female,0.0
2009-10-01,70_79,female,0.0
2009-11-01,70_79,female,0.0
2009-12-01,70_79,female,0.0
2010-01-01,70_79,female,0.0
2010-02-01,70_79,female,0.0
2010-03-01,70_79,female,0.0
2010-04-01,70_79,female,0.0
2010-05-01,70_79,female,0.0
2010-06-01,70_79,female,0.0
2010-07-01,70_79,female,0.0
2010-08-01,70_79,female,0.0
2010-09-01,70_79,female,0.0
2010-10-01,70_79,female,0.0
2010-11-01,70_79,female,0.0
2010-12-01,70_79,female,0.0
2011-01-01,70_79,female,0.0
2011-02-01,70_79,female,0.0
2011-03-01,70_79,female,0.0
2011-04-01,70_79,female,0.0
2011-05-01,70_79,female,0.0
2011-06-01,70_79,female,0.0
2011-07-01,70_79,female,0.0
2011-08-01,70_79,female,0.0
2011-09-01,70_79,female,0.0
2011-10-01,70_79,female,0.0
2011-11-01,70_79,female,0.0
2011-12-01,70_79,female,0.0
2012-01-01,70_79,female,0.0
2012-02-01,70_79,female,0.0
2012-03-01,70_79,female,0.0
2012-04-01,70_79,female,0.0
2012-05-01,70_79,female,0.0
2012-06-01,70_79,female,0.0
2012-07-01,70_79,female,0.0
2012-08-01,70_79,female,0.0
2012-09-01,70_79,female,0.0
2012-10-01,70_79,female,0.0
2012-11-01,70_79,female,0.0
2012-12-01,70_79,female,0.0
2013-01-01,70_79,female,0.0
2013-02-01,70_79,female,0.0
2013-03-01,70_79,female,0.0
2013-04-01,70_79,female,0.0
2013-05-01,70_79,female,0.0
2013-06-01,70_79,female,0.0
2013-07-01,70_79,female,0.0
2013-08-01,70_79,female,0.0
2013-09-01,70_79,female,0.0
2013-10-01,70_79,female,0.0
2013-11-01,70_79,female,0.0
2013-12-01,70_79,female,0.0
2014-01-01,70_79,female,0.0
2014-02-01,70_79,female,0.0
2014-03-01,70_79,female,0.0
2014-04-01,70_79,female,0.0
2014-05-01,70_79,female,0.0
2014-06-01,70_79,female,0.0
2014-07-01,70_79,female,0.0
2014-08-01,70_79,female,0.0
2014-09-01,70_79,female,0.0
2014-10-01,70_79,female,0.0
2014-11-01,70_79,female,0.0
2014-12-01,70_79,female,0.0
2015-01-01,70_79,female,0.0
2015-02-01,70_79,female,0.0
2015-03-01,70_79,female,0.0
2015-04-01,70_79,female,0.0
2015-05-01,70_79,female,0.0
2015-06-01,70_79,female,0.0
2015-07-01,70_79,female,0.0
2015-08-01,70_79,female,0.0
2015-09-01,70_79,female,0.0
2015-10-01,70_79,female,0.0
2015-11-01,70_79,female,0.0
2015-12-01,70_79,female,0.0
2016-01-01,70_79,female,0.0
2016-02-01,70_79,female,0.0
2016-03-01,70_79,female,0.0
2016-04-01,70_79,female,0.0
2016-05-01,70_79,female,0.0
2016-06-01,70_79,female,0.0
2016-07-01,70_79,female,0.0
2016-08-01,70_79,female,0.0
2016-09-01,70_79,female,0.0
2016-10-01,70_79,female,0.0
2016-11-01,70_79,female,0.0
2016-12-01,70_79,female,0.0
2017-01-01,70_79,female,0.0
2017-02-01,70_79,female,0.0
2017-03-01,70_79,female,0.0
2017-04-01,70_79,female,0.0
2017-05-01,70_79,female,0.0
2017-06-01,70_79,female,0.0
2017-07-01,70_79,female,0.0
2017-08-01,70_79,female,0.0
2017-09-01,70_79,female,0.0
2017-10-01,70_79,female,0.0
2017-11-01,70_79,female,0.0
2017-12-01,70_79,female,0.0
2018-01-01,70_79,female,0.0
2018-02-01,70_79,female,0.0
2018-03-01,70_79,female,0.0
2018-04-01,70_79,female,0.0
2018-05-01,70_79,female,0.0
2018-06-01,70_79,female,0.0
2018-07-01,70_79,female,0.0
2018-08-01,70_79,female,0.0
2018-09-01,70_79,female,0.0
2018-10-01,70_79,female,0.0
2018-11-01,70_79,female,0.0
2018-12-01,70_79,female,0.0
2019-01-01,70_79,female,0.0
2019-02-01,70_79,female,0.0
2019-03-01,70_79,female,0.0
2019-04-01,70_79,female,0.0
2019-05-01,70_79,female,0.0
2019-06-01,70_79,female,0.0
2019-07-01,70_79,female,0.0
2019-08-01,70_79,female,0.0
2019-09-01,70_79,female,0.0
2019-10-01,70_79,female,0.0
2019-11-01,70_79,female,0.0
2019-12-01,70_79,female,0.0
2020-01-01,70_79,female,0.0
2020-02-01,70_79,female,0.0
2020-03-01,70_79,female,0.0
2020-04-01,70_79,female,0.0
2020-05-01,70_79,female,0.0
2020-06-01,70_79,female,0.0
2020-07-01,70_79,female,0.0
2020-08-01,70_79,female,0.0
2020-09-01,70_79,female,0.0
2020-10-01,70_79,female,0.0
2020-11-01,70_79,female,0.0
2020-12-01,70_79,female,0.0
2021-01-01,70_79,female,0.0
2021-02-01,70_79,female,0.0
2021-03-01,70_79,female,0.0
2021-04-01,70_79,female,0.0
2021-05-01,70_79,female,0.0
2021-06-01,70_79,female,0.0
2021-07-01,70_79,female,0.0
2008-01-01,80_99,female,0.0
2008-02-01,80_99,female,0.0
2008-03-01,80_99,female,0.0
2008-04-01,80_99,female,0.0
2008-05-01,80_99,female,0.0
2008-06-01,80_99,female,0.0
2008-07-01,80_99,female,0.0
2008-08-01,80_99,female,0.0
2008-09-01,80_99,female,0.0
